Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Ddx51	ENSMUST00000031478.5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 	377	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.05	< 0.1
Rasgrp4	ENSMUST00000032811.6	RAS guanyl releasing protein 4 	27	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.09	< 0.1
Nudt21	ENSMUST00000034204.9	nudix (nucleoside diphosphate linked moiety X)-type motif 21 	33	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.05	< 0.1
Mgat5b	ENSMUST00000103027.4	mannoside acetylglucosaminyltransferase 5, isoenzyme B 	32	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Brat1	ENSMUST00000110806.2	BRCA1-associated ATM activator 1 	44	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Plch1	ENSMUST00000162269.3	phospholipase C, eta 1 	64	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Pax2	ENSMUST00000004340.5	paired box 2 	13	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Pappa	ENSMUST00000084501.3	pregnancy-associated plasma protein A 	33	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Sorcs1	ENSMUST00000164039.3	VPS10 domain receptor protein SORCS 1 	6	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Kcnd3	ENSMUST00000098761.4	potassium voltage-gated channel, Shal-related family, member 3 	105	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ambra1	ENSMUST00000099712.4	autophagy/beclin 1 regulator 1 	1316	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ttyh3	ENSMUST00000042661.3	tweety homolog 3 (Drosophila) 	425	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Kcnab2	ENSMUST00000159840.2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	24	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Rfx5	ENSMUST00000107254.2	regulatory factor X, 5 (influences HLA class II expression) 	945	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Lmx1b	ENSMUST00000041730.5	LIM homeobox transcription factor 1 beta 	24	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Cd276	ENSMUST00000039788.5	CD276 antigen 	42	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Itga5	ENSMUST00000023128.6	integrin alpha 5 (fibronectin receptor alpha) 	999	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Parp1	ENSMUST00000027777.6	poly (ADP-ribose) polymerase family, member 1 	1992	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Doc2b	ENSMUST00000021209.7	double C2, beta 	17	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Mdga1	ENSMUST00000171691.2	MAM domain containing glycosylphosphatidylinositol anchor 1 	59	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Celsr3	ENSMUST00000024238.5	cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila) 	22	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ranbp10	ENSMUST00000041400.5	RAN binding protein 10 	390	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Il10ra	ENSMUST00000034594.10	interleukin 10 receptor, alpha 	19	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ubn1	ENSMUST00000052449.5	ubinuclein 1 	780	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Tulp4	ENSMUST00000149756.2	tubby like protein 4 	5	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Tktl2	ENSMUST00000183187.1	transketolase-like 2 	5	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Psg16	ENSMUST00000071399.7	pregnancy specific glycoprotein 16 	5	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ece1	ENSMUST00000102518.4	endothelin converting enzyme 1 	2751	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Nup210	ENSMUST00000032179.8	nucleoporin 210 	269	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Clstn3	ENSMUST00000112523.2	calsyntenin 3 	12	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Srgap3	ENSMUST00000088373.5	SLIT-ROBO Rho GTPase activating protein 3 	81	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Synpo2l	ENSMUST00000057090.6	synaptopodin 2-like 	2664	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Arx	ENSMUST00000113947.3	aristaless related homeobox 	7	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Nptx1	ENSMUST00000026670.4	neuronal pentraxin 1 	13	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Sprn	ENSMUST00000059241.7	shadow of prion protein 	11	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Pfkfb4	ENSMUST00000051873.9	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 	44	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Bend3	ENSMUST00000167488.2	BEN domain containing 3 	22	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Csmd2	ENSMUST00000184063.1	CUB and Sushi multiple domains 2 	5	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Taco1	ENSMUST00000002048.7	translational activator of mitochondrially encoded cytochrome c oxidase I 	247	2	0	1	1	0	mmu-miR-146b-3p	-0.02	-0.36	< 0.1
Pdpk1	ENSMUST00000102927.4	3-phosphoinositide dependent protein kinase 1 	2919	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Caskin1	ENSMUST00000024958.7	CASK interacting protein 1 	6	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Acap3	ENSMUST00000079031.5	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 	488	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Diras1	ENSMUST00000055125.4	DIRAS family, GTP-binding RAS-like 1 	5	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Nrip2	ENSMUST00000001561.6	nuclear receptor interacting protein 2 	60	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Mylk4	ENSMUST00000057428.5	myosin light chain kinase family, member 4 	9397	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Sema4c	ENSMUST00000114991.2	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C 	77	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Cacnb1	ENSMUST00000017552.7	calcium channel, voltage-dependent, beta 1 subunit 	761	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Abcb9	ENSMUST00000031354.5	ATP-binding cassette, sub-family B (MDR/TAP), member 9 	81	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Afap1	ENSMUST00000064571.5	actin filament associated protein 1 	1521	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Cadm3	ENSMUST00000111220.2	cell adhesion molecule 3 	149	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Gabbr2	ENSMUST00000107749.2	gamma-aminobutyric acid (GABA) B receptor, 2 	21	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Gigyf1	ENSMUST00000031727.7	GRB10 interacting GYF protein 1 	621	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Trim11	ENSMUST00000108809.2	tripartite motif-containing 11 	610	1	0	1	0	2	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Gm53	ENSMUST00000129907.2	predicted gene 53 	48	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.10	< 0.1
Sept3	ENSMUST00000023095.7	septin 3 	582	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ppp1r9b	ENSMUST00000038696.6	protein phosphatase 1, regulatory subunit 9B 	1961	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Sema3b	ENSMUST00000102532.4	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B 	421	2	1	1	0	1	mmu-miR-146b-3p	-0.02	-0.13	< 0.1
Dcun1d1	ENSMUST00000178098.2	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae) 	649	1	1	0	0	2	mmu-miR-146b-3p	-0.02	-0.05	< 0.1
Smarcc1	ENSMUST00000035057.8	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 	2640	2	0	2	0	0	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Adap1	ENSMUST00000110865.1	ArfGAP with dual PH domains 1 	324	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Mical2	ENSMUST00000050149.6	microtubule associated monooxygenase, calponin and LIM domain containing 2 	2801	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Leprel1	ENSMUST00000039990.5	leprecan-like 1 	172	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Ptpre	ENSMUST00000073961.6	protein tyrosine phosphatase, receptor type, E 	946	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Stat3	ENSMUST00000103114.2	signal transducer and activator of transcription 3 	1173	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Syne3	ENSMUST00000067005.4	spectrin repeat containing, nuclear envelope family member 3 	266	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Nfib	ENSMUST00000107245.3	nuclear factor I/B 	2888	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Acot8	ENSMUST00000017451.6	acyl-CoA thioesterase 8 	116	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.27	< 0.1
Atp8b2	ENSMUST00000069805.8	ATPase, class I, type 8B, member 2 	355	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Zfp775	ENSMUST00000061720.4	zinc finger protein 775 	210	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.40	< 0.1
Wipi2	ENSMUST00000036872.10	WD repeat domain, phosphoinositide interacting 2 	1747	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Khsrp	ENSMUST00000007814.8	KH-type splicing regulatory protein 	82	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Brip1	ENSMUST00000044423.3	BRCA1 interacting protein C-terminal helicase 1 	74	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Fat3	ENSMUST00000082170.5	FAT tumor suppressor homolog 3 (Drosophila) 	18	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Cbfa2t3	ENSMUST00000127984.2	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human) 	162	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Vezt	ENSMUST00000119818.2	vezatin, adherens junctions transmembrane protein 	394	2	0	0	2	2	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Foxp1	ENSMUST00000113326.3	forkhead box P1 	1050	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
Cdh4	ENSMUST00000000314.7	cadherin 4 	111	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Ptpn6	ENSMUST00000004377.9	protein tyrosine phosphatase, non-receptor type 6 	64	1	0	1	0	3	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Setd7	ENSMUST00000037141.7	SET domain containing (lysine methyltransferase) 7 	349	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Itgb3bp	ENSMUST00000146258.1	integrin beta 3 binding protein (beta3-endonexin) 	256	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.16	< 0.1
Glrx3	ENSMUST00000064404.6	glutaredoxin 3 	159	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.08	< 0.1
Rsad2	ENSMUST00000020970.7	radical S-adenosyl methionine domain containing 2 	180	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Chm	ENSMUST00000026607.9	choroidermia 	352	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Lgi2	ENSMUST00000039750.5	leucine-rich repeat LGI family, member 2 	122	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
2410131K14Rik	ENSMUST00000049138.7	RIKEN cDNA 2410131K14 gene 	430	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Abat	ENSMUST00000065987.8	4-aminobutyrate aminotransferase 	1662	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Itpr1	ENSMUST00000032192.6	inositol 1,4,5-trisphosphate receptor 1 	1891	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Mgat4a	ENSMUST00000151952.2	mannoside acetylglucosaminyltransferase 4, isoenzyme A 	164	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Vwa8	ENSMUST00000040990.5	von Willebrand factor A domain containing 8 	1613	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.07	< 0.1
Arl11	ENSMUST00000055159.7	ADP-ribosylation factor-like 11 	31	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.13	< 0.1
Igf1r	ENSMUST00000005671.8	insulin-like growth factor I receptor 	2095	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
N4bp1	ENSMUST00000034074.7	NEDD4 binding protein 1 	1202	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Colec10	ENSMUST00000036737.3	collectin sub-family member 10 	35	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Mdm4	ENSMUST00000188090.1	transformed mouse 3T3 cell double minute 4 	440	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.08	< 0.1
Ccdc158	ENSMUST00000060930.4	coiled-coil domain containing 158 	10	2	0	0	2	0	mmu-miR-146b-3p	-0.02	-0.12	< 0.1
Abca3	ENSMUST00000039013.9	ATP-binding cassette, sub-family A (ABC1), member 3 	524	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Kdm4b	ENSMUST00000025036.5	lysine (K)-specific demethylase 4B 	358	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Zfp382	ENSMUST00000098596.4	zinc finger protein 382 	66	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
Foxk1	ENSMUST00000072837.5	forkhead box K1 	217	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Kctd15	ENSMUST00000108069.2	potassium channel tetramerisation domain containing 15 	292	1	1	0	0	1	mmu-miR-146b-3p	-0.02	-0.23	< 0.1
Gse1	ENSMUST00000034279.10	genetic suppressor element 1 	709	1	0	1	0	2	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Gm3448	ENSMUST00000179539.2	predicted gene 3448 	6	2	0	1	1	0	mmu-miR-146b-3p	-0.02	-0.12	< 0.1
Fzd5	ENSMUST00000063982.6	frizzled homolog 5 (Drosophila) 	316	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Tfg	ENSMUST00000065515.8	Trk-fused gene 	86	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.15	< 0.1
Samd4	ENSMUST00000100672.4	sterile alpha motif domain containing 4 	1813	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Tpcn1	ENSMUST00000046426.8	two pore channel 1 	293	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Akap2	ENSMUST00000102903.2	A kinase (PRKA) anchor protein 2 	3643	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Palm2Akap2	ENSMUST00000150412.1	Palm2-Akap2 readthrough transcript 	3643	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Sntb2	ENSMUST00000047425.3	syntrophin, basic 2 	169	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.13	< 0.1
Mfn2	ENSMUST00000105716.3	mitofusin 2 	10277	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
9630033F20Rik	ENSMUST00000039913.8	RIKEN cDNA 9630033F20 gene 	740	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Klf16	ENSMUST00000038558.8	Kruppel-like factor 16 	72	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.09	< 0.1
Unc13a	ENSMUST00000030170.9	unc-13 homolog A (C. elegans) 	10	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Nudt18	ENSMUST00000089049.2	nudix (nucleoside diphosphate linked moiety X)-type motif 18 	854	1	1	0	0	1	mmu-miR-146b-3p	-0.02	-0.39	< 0.1
Il17rb	ENSMUST00000122205.2	interleukin 17 receptor B 	128	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.09	< 0.1
Rnf169	ENSMUST00000080817.4	ring finger protein 169 	779	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Orai1	ENSMUST00000121652.2	ORAI calcium release-activated calcium modulator 1 	378	2	0	1	1	1	mmu-miR-146b-3p	-0.02	-0.33	< 0.1
Hspa1b	ENSMUST00000172753.1	heat shock protein 1B 	1182	2	0	2	0	0	mmu-miR-146b-3p	-0.02	-0.16	< 0.1
Fam86	ENSMUST00000064635.6	family with sequence similarity 86 	213	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.18	< 0.1
Hddc3	ENSMUST00000032747.5	HD domain containing 3 	110	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.11	< 0.1
Sec63	ENSMUST00000019937.4	SEC63-like (S. cerevisiae) 	2009	1	0	1	0	2	mmu-miR-146b-3p	-0.02	-0.07	< 0.1
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Rpa1	ENSMUST00000092907.6	replication protein A1 	633	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.17	< 0.1
Arhgef4	ENSMUST00000047664.10	Rho guanine nucleotide exchange factor (GEF) 4 	18	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
Sh3glb1	ENSMUST00000163279.1	SH3-domain GRB2-like B1 (endophilin) 	6534	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.08	< 0.1
Pdzd11	ENSMUST00000015812.6	PDZ domain containing 11 	1003	1	1	0	0	1	mmu-miR-146b-3p	-0.02	-0.40	< 0.1
Epn2	ENSMUST00000108711.2	epsin 2 	323	1	0	0	1	2	mmu-miR-146b-3p	-0.02	-0.07	< 0.1
Ncs1	ENSMUST00000000199.7	neuronal calcium sensor 1 	761	2	0	2	0	2	mmu-miR-146b-3p	-0.02	-0.19	< 0.1
Zwint	ENSMUST00000105431.2	ZW10 interactor 	891	2	1	0	1	1	mmu-miR-146b-3p	-0.02	-0.47	< 0.1
Lonrf3	ENSMUST00000016383.4	LON peptidase N-terminal domain and ring finger 3 	50	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Kmt2d	ENSMUST00000178486.3	lysine (K)-specific methyltransferase 2D 	273	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
3110021N24Rik	ENSMUST00000178992.1	RIKEN cDNA 3110021N24 gene 	10	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.13	< 0.1
Paqr5	ENSMUST00000034817.5	progestin and adipoQ receptor family member V 	113	1	1	0	0	1	mmu-miR-146b-3p	-0.02	-0.23	< 0.1
Sap30l	ENSMUST00000020826.5	SAP30-like 	4466	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.28	< 0.1
Prpf19	ENSMUST00000179297.2	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae) 	279	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.08	< 0.1
Pex11g	ENSMUST00000004686.7	peroxisomal biogenesis factor 11 gamma 	65	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Itga10	ENSMUST00000029744.5	integrin, alpha 10 	18	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
Ddx21	ENSMUST00000045866.7	DEAD (Asp-Glu-Ala-Asp) box polypeptide 21 	1943	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Papd4	ENSMUST00000048702.5	PAP associated domain containing 4 	130	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.10	< 0.1
Gprin3	ENSMUST00000051065.4	GPRIN family member 3 	244	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Ksr1	ENSMUST00000018478.5	kinase suppressor of ras 1 	497	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Prodh2	ENSMUST00000058280.7	proline dehydrogenase (oxidase) 2 	1184	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.18	< 0.1
Il23r	ENSMUST00000118364.1	interleukin 23 receptor 	6	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.19	< 0.1
Otud5	ENSMUST00000033494.10	OTU domain containing 5 	808	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Capn8	ENSMUST00000048941.8	calpain 8 	31	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
Ppp1cc	ENSMUST00000102528.5	protein phosphatase 1, catalytic subunit, gamma isoform 	22	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.20	< 0.1
Angel1	ENSMUST00000021682.8	angel homolog 1 (Drosophila) 	10	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Lrrc75a	ENSMUST00000057194.8	leucine rich repeat containing 75A 	46	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.08	< 0.1
Rock2	ENSMUST00000020904.6	Rho-associated coiled-coil containing protein kinase 2 	1341	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.07	< 0.1
Sfmbt1	ENSMUST00000054230.5	Scm-like with four mbt domains 1 	256	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Zfp618	ENSMUST00000107415.2	zinc finger protein 618 	72	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Dhh	ENSMUST00000023737.4	desert hedgehog 	29	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Sox5	ENSMUST00000111748.2	SRY (sex determining region Y)-box 5 	59	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Pcdhb22	ENSMUST00000097609.1	protocadherin beta 22 	76	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.14	< 0.1
Nfam1	ENSMUST00000109503.4	Nfat activating molecule with ITAM motif 1 	232	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Srek1	ENSMUST00000074616.5	splicing regulatory glutamine/lysine-rich protein 1 	641	1	0	0	1	1	mmu-miR-146b-3p	-0.02	-0.05	< 0.1
Art2b	ENSMUST00000063920.2	ADP-ribosyltransferase 2b 	2	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Yipf3	ENSMUST00000095263.4	Yip1 domain family, member 3 	2097	2	1	1	0	0	mmu-miR-146b-3p	-0.02	-0.53	< 0.1
Adamts12	ENSMUST00000061318.7	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12 	155	1	0	0	1	2	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Slc6a20b	ENSMUST00000026273.8	solute carrier family 6 (neurotransmitter transporter), member 20B 	726	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Mtr	ENSMUST00000099856.4	5-methyltetrahydrofolate-homocysteine methyltransferase 	398	1	1	0	0	2	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
March6	ENSMUST00000090227.4	membrane-associated ring finger (C3HC4) 6 	638	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.09	< 0.1
Tbl1xr1	ENSMUST00000063988.8	transducin (beta)-like 1X-linked receptor 1 	1196	1	0	0	1	0	mmu-miR-146b-3p	-0.02	-0.05	< 0.1
Vdac2	ENSMUST00000022293.8	voltage-dependent anion channel 2 	11129	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.23	< 0.1
Gne	ENSMUST00000030201.8	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase 	283	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Plod2	ENSMUST00000070522.8	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 	55	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Rab38	ENSMUST00000107256.2	RAB38, member RAS oncogene family 	77	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.17	< 0.1
Cep97	ENSMUST00000023270.8	centrosomal protein 97 	262	1	0	0	1	2	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Fam149a	ENSMUST00000093526.7	family with sequence similarity 149, member A 	796	2	1	0	1	0	mmu-miR-146b-3p	-0.02	-0.24	< 0.1
Tctn1	ENSMUST00000111738.3	tectonic family member 1 	114	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.04	< 0.1
Fam101a	ENSMUST00000036109.3	family with sequence similarity 101, member A 	22	1	0	1	0	0	mmu-miR-146b-3p	-0.02	-0.10	< 0.1
Spry4	ENSMUST00000025295.6	sprouty homolog 4 (Drosophila) 	199	1	1	0	0	0	mmu-miR-146b-3p	-0.02	-0.06	< 0.1
Zfp345	ENSMUST00000109914.1	zinc finger protein 345 	44	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Cdk5rap2	ENSMUST00000144099.2	CDK5 regulatory subunit associated protein 2 	278	2	0	1	1	1	mmu-miR-146b-3p	-0.02	-0.03	< 0.1
Kbtbd11	ENSMUST00000069399.6	kelch repeat and BTB (POZ) domain containing 11 	189	1	0	1	0	1	mmu-miR-146b-3p	-0.02	-0.02	< 0.1
Atp5j	ENSMUST00000114193.2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F 	24	1	1	0	0	1	mmu-miR-146b-3p	-0.02	-0.56	< 0.1
Phf21a	ENSMUST00000044036.9	PHD finger protein 21A 	306	1	1	0	0	1	mmu-miR-146b-3p	-0.01	-0.08	< 0.1
